epoch,train_accuracy,train_loss,valid_accuracy,valid_loss
0,50.5143591941706,0.692916989326477,49.93333333333334,0.6928924322128296
1,50.77868266895271,0.6931760907173157,49.96666666666666,0.6912092566490173
2,50.921560222888985,0.6916249394416809,57.35,0.6936941742897034
3,53.31475925132162,0.6903109550476074,56.3,0.6912661790847778
4,54.42920417202457,0.687674343585968,51.300000000000004,0.6861700415611267
5,55.34362051721674,0.6814337968826294,58.599999999999994,0.6826852560043335
6,56.122303186169454,0.6669588088989258,56.98333333333333,0.6678534746170044
7,56.222317473924846,0.6824697256088257,58.766666666666666,0.683325469493866
8,58.365480782968994,0.6648430824279785,60.916666666666664,0.6546627879142761
9,59.815687955422206,0.648348867893219,61.81666666666666,0.6656959652900696
10,59.308472638948416,0.6762146949768066,61.7,0.6387534141540527
11,60.13001857408201,0.6546307802200317,62.18333333333334,0.6529011726379395
12,61.39448492641806,0.6657159924507141,55.00000000000001,0.7097352743148804
13,60.26575225032147,0.6692690849304199,61.95,0.6605533361434937
14,62.158879839977146,0.6046179533004761,60.016666666666666,0.7462368607521057
15,62.25889412773253,0.664095938205719,64.63333333333333,0.6396653056144714
16,62.501785969424205,0.6406996846199036,63.33333333333333,0.6370407342910767
17,63.51621660237177,0.6534045338630676,65.71666666666667,0.6095677614212036
18,64.44492070295756,0.6049094200134277,62.78333333333334,0.6223708391189575
19,64.23060437205315,0.6378788352012634,66.81666666666666,0.6527953743934631
20,64.84497785397913,0.6226605772972107,66.76666666666667,0.6448181867599487
21,65.01643091870267,0.6449287533760071,66.68333333333332,0.6091582179069519
22,66.03086155165023,0.6535957455635071,61.86666666666667,0.6783141493797302
23,64.75925132161737,0.6143146753311157,68.43333333333334,0.6350938677787781
24,66.30947278182597,0.613323450088501,67.93333333333334,0.5906876921653748
25,66.423774824975,0.6135021448135376,66.86666666666666,0.5612171292304993
26,67.07386769538506,0.5707019567489624,69.15,0.6516298055648804
27,67.79539934276325,0.5774233341217041,69.48333333333333,0.6138211488723755
28,66.76668095442207,0.5830861926078796,68.63333333333334,0.5831237435340881
29,67.77396770967282,0.5562310218811035,68.56666666666666,0.5335802435874939
30,68.40262894699242,0.5933170318603516,70.13333333333334,0.5371435880661011
31,68.82411773110444,0.5729925036430359,63.03333333333333,0.675029456615448
32,68.79554222031719,0.5924521684646606,69.89999999999999,0.5895595550537109
33,68.90984426346621,0.5582382082939148,69.95,0.5760979652404785
34,70.16716673810545,0.5437229871749878,68.35,0.6262406706809998
35,70.03857693956279,0.5857131481170654,65.23333333333333,0.5482096076011658
36,70.36719531361622,0.5298584699630737,72.11666666666666,0.573588490486145
37,70.9744249178454,0.6194939613342285,63.71666666666667,0.64815753698349
38,70.48149735676526,0.5445432662963867,71.01666666666667,0.5773908495903015
39,69.87426775253608,0.5663694143295288,70.81666666666668,0.5407752990722656
