epoch,train_accuracy,train_loss,valid_accuracy,valid_loss
35,68.78125446492356,"tensor(0.5937, device='cuda:0')",68.58333333333333,"tensor(0.5929, device='cuda:0')"
36,66.14516359479926,"tensor(0.6161, device='cuda:0')",65.7,"tensor(0.6152, device='cuda:0')"
37,68.16688098299757,"tensor(0.5961, device='cuda:0')",67.96666666666667,"tensor(0.5993, device='cuda:0')"
38,70.48149735676526,"tensor(0.5727, device='cuda:0')",69.55,"tensor(0.5745, device='cuda:0')"
39,68.29547078154022,"tensor(0.5958, device='cuda:0')",67.83333333333333,"tensor(0.5953, device='cuda:0')"
40,69.63137591084441,"tensor(0.5813, device='cuda:0')",69.06666666666666,"tensor(0.5850, device='cuda:0')"
41,73.4533504786398,"tensor(0.5430, device='cuda:0')",72.7,"tensor(0.5456, device='cuda:0')"
42,68.50264323474782,"tensor(0.5969, device='cuda:0')",67.95,"tensor(0.6002, device='cuda:0')"
43,74.92498928418345,"tensor(0.5191, device='cuda:0')",74.23333333333333,"tensor(0.5261, device='cuda:0')"
44,74.8464066295185,"tensor(0.5194, device='cuda:0')",73.78333333333333,"tensor(0.5265, device='cuda:0')"
45,75.43220460065724,"tensor(0.5056, device='cuda:0')",74.33333333333333,"tensor(0.5215, device='cuda:0')"
46,73.52478925560794,"tensor(0.5255, device='cuda:0')",72.6,"tensor(0.5329, device='cuda:0')"
47,75.5679382768967,"tensor(0.5020, device='cuda:0')",74.83333333333333,"tensor(0.5098, device='cuda:0')"
48,76.82526075153592,"tensor(0.4851, device='cuda:0')",75.68333333333334,"tensor(0.5010, device='cuda:0')"
49,75.84654950707244,"tensor(0.5083, device='cuda:0')",74.23333333333333,"tensor(0.5226, device='cuda:0')"
50,78.83269038434062,"tensor(0.4568, device='cuda:0')",77.83333333333333,"tensor(0.4700, device='cuda:0')"
51,77.4824974996428,"tensor(0.4778, device='cuda:0')",76.93333333333334,"tensor(0.4904, device='cuda:0')"
52,77.3753393341906,"tensor(0.4709, device='cuda:0')",76.16666666666667,"tensor(0.4898, device='cuda:0')"
53,75.4179168452636,"tensor(0.4955, device='cuda:0')",74.68333333333334,"tensor(0.5144, device='cuda:0')"
54,79.13987712530361,"tensor(0.4499, device='cuda:0')",78.16666666666666,"tensor(0.4661, device='cuda:0')"
55,79.93284754964995,"tensor(0.4374, device='cuda:0')",79.46666666666667,"tensor(0.4540, device='cuda:0')"
56,80.43291898842692,"tensor(0.4248, device='cuda:0')",79.14999999999999,"tensor(0.4472, device='cuda:0')"
57,81.6116588084012,"tensor(0.4002, device='cuda:0')",80.11666666666667,"tensor(0.4309, device='cuda:0')"
58,82.46892413201886,"tensor(0.3976, device='cuda:0')",80.55,"tensor(0.4240, device='cuda:0')"
59,82.70467209601372,"tensor(0.3888, device='cuda:0')",81.10000000000001,"tensor(0.4176, device='cuda:0')"
60,81.85455065009288,"tensor(0.4046, device='cuda:0')",80.23333333333333,"tensor(0.4293, device='cuda:0')"
61,80.72581797399629,"tensor(0.4144, device='cuda:0')",79.48333333333333,"tensor(0.4440, device='cuda:0')"
62,80.27575367909702,"tensor(0.4228, device='cuda:0')",78.7,"tensor(0.4486, device='cuda:0')"
63,83.38334047721104,"tensor(0.3798, device='cuda:0')",81.05,"tensor(0.4223, device='cuda:0')"
64,82.76896699528504,"tensor(0.3875, device='cuda:0')",80.5,"tensor(0.4268, device='cuda:0')"
65,83.59051293041864,"tensor(0.3664, device='cuda:0')",81.3,"tensor(0.4127, device='cuda:0')"
66,77.06100871553079,"tensor(0.5066, device='cuda:0')",75.44999999999999,"tensor(0.5628, device='cuda:0')"
67,79.5970852978997,"tensor(0.4387, device='cuda:0')",78.45,"tensor(0.4696, device='cuda:0')"
68,78.18974139162738,"tensor(0.4508, device='cuda:0')",76.86666666666667,"tensor(0.5002, device='cuda:0')"
69,85.34076296613802,"tensor(0.3323, device='cuda:0')",81.76666666666667,"tensor(0.3983, device='cuda:0')"
70,86.73381911701672,"tensor(0.3116, device='cuda:0')",83.28333333333333,"tensor(0.3734, device='cuda:0')"
71,85.56936705243606,"tensor(0.3291, device='cuda:0')",82.25,"tensor(0.4020, device='cuda:0')"
72,86.14802114587799,"tensor(0.3170, device='cuda:0')",82.71666666666667,"tensor(0.3850, device='cuda:0')"
73,87.37676810972997,"tensor(0.2983, device='cuda:0')",83.65,"tensor(0.3633, device='cuda:0')"
74,87.39819974282041,"tensor(0.2985, device='cuda:0')",83.18333333333334,"tensor(0.3736, device='cuda:0')"
75,85.99085583654808,"tensor(0.3177, device='cuda:0')",82.13333333333334,"tensor(0.4107, device='cuda:0')"
76,84.9692813259037,"tensor(0.3403, device='cuda:0')",81.05,"tensor(0.4277, device='cuda:0')"
77,86.24803543363338,"tensor(0.3188, device='cuda:0')",82.51666666666667,"tensor(0.4125, device='cuda:0')"
78,88.71267323903415,"tensor(0.2660, device='cuda:0')",83.96666666666667,"tensor(0.3783, device='cuda:0')"
79,88.8984140591513,"tensor(0.2613, device='cuda:0')",83.96666666666667,"tensor(0.3697, device='cuda:0')"
