epoch,train_accuracy,train_loss,valid_accuracy,valid_loss
40,99.72138876982426,"tensor(0.0093, device='cuda:0')",89.5,"tensor(0.4459, device='cuda:0')"
41,99.51421631661665,"tensor(0.0143, device='cuda:0')",89.16666666666667,"tensor(0.4929, device='cuda:0')"
42,99.75710815830833,"tensor(0.0073, device='cuda:0')",88.91666666666667,"tensor(0.5211, device='cuda:0')"
43,98.93556222317474,"tensor(0.0335, device='cuda:0')",87.46666666666667,"tensor(0.4059, device='cuda:0')"
44,99.02843263323332,"tensor(0.0260, device='cuda:0')",88.0,"tensor(0.6694, device='cuda:0')"
45,99.72138876982426,"tensor(0.0102, device='cuda:0')",88.76666666666667,"tensor(0.4884, device='cuda:0')"
46,99.76425203600515,"tensor(0.0068, device='cuda:0')",89.08333333333334,"tensor(0.5483, device='cuda:0')"
47,99.84997856836692,"tensor(0.0046, device='cuda:0')",89.58333333333334,"tensor(0.5797, device='cuda:0')"
48,99.67138162594657,"tensor(0.0087, device='cuda:0')",89.16666666666667,"tensor(0.5881, device='cuda:0')"
49,99.93570510072868,"tensor(0.0016, device='cuda:0')",89.73333333333333,"tensor(0.6072, device='cuda:0')"
