epoch,train_accuracy,train_loss,valid_accuracy,valid_loss
17,60.75867981140163,"tensor(0.6923, device='cuda:0')",59.166666666666664,"tensor(0.6923, device='cuda:0')"
18,52.22888984140591,"tensor(0.6921, device='cuda:0')",52.05,"tensor(0.6922, device='cuda:0')"
19,60.52293184740677,"tensor(0.6917, device='cuda:0')",60.583333333333336,"tensor(0.6918, device='cuda:0')"
20,55.33647663951993,"tensor(0.6913, device='cuda:0')",54.949999999999996,"tensor(0.6914, device='cuda:0')"
21,52.8932704672096,"tensor(0.6904, device='cuda:0')",52.43333333333333,"tensor(0.6906, device='cuda:0')"
22,59.97999714244892,"tensor(0.6883, device='cuda:0')",60.099999999999994,"tensor(0.6884, device='cuda:0')"
23,55.07929704243464,"tensor(0.6852, device='cuda:0')",55.08333333333333,"tensor(0.6852, device='cuda:0')"
24,50.85012144592085,"tensor(0.6926, device='cuda:0')",50.916666666666664,"tensor(0.6926, device='cuda:0')"
25,50.014287755393624,"tensor(0.7134, device='cuda:0')",49.9,"tensor(0.7135, device='cuda:0')"
26,59.365623660522935,"tensor(0.6772, device='cuda:0')",59.53333333333334,"tensor(0.6770, device='cuda:0')"
27,63.15902271753108,"tensor(0.6577, device='cuda:0')",63.083333333333336,"tensor(0.6570, device='cuda:0')"
28,60.351478782683245,"tensor(0.6722, device='cuda:0')",60.45,"tensor(0.6720, device='cuda:0')"
29,64.3091870267181,"tensor(0.6545, device='cuda:0')",63.416666666666664,"tensor(0.6548, device='cuda:0')"
30,64.30204314902129,"tensor(0.6390, device='cuda:0')",63.9,"tensor(0.6387, device='cuda:0')"
31,64.50207172453207,"tensor(0.6372, device='cuda:0')",64.03333333333333,"tensor(0.6373, device='cuda:0')"
32,64.84497785397913,"tensor(0.6334, device='cuda:0')",64.23333333333333,"tensor(0.6335, device='cuda:0')"
33,65.10930132876125,"tensor(0.6315, device='cuda:0')",64.48333333333333,"tensor(0.6322, device='cuda:0')"
34,65.19502786112302,"tensor(0.6298, device='cuda:0')",64.66666666666666,"tensor(0.6297, device='cuda:0')"
35,65.3379054150593,"tensor(0.6277, device='cuda:0')",65.16666666666666,"tensor(0.6280, device='cuda:0')"
36,65.61651664523504,"tensor(0.6273, device='cuda:0')",65.28333333333333,"tensor(0.6276, device='cuda:0')"
37,65.2878982711816,"tensor(0.6258, device='cuda:0')",65.13333333333333,"tensor(0.6261, device='cuda:0')"
38,65.48078296899557,"tensor(0.6243, device='cuda:0')",65.2,"tensor(0.6246, device='cuda:0')"
39,65.64509215602229,"tensor(0.6226, device='cuda:0')",65.38333333333334,"tensor(0.6234, device='cuda:0')"
40,66.47378196885269,"tensor(0.6210, device='cuda:0')",66.21666666666667,"tensor(0.6221, device='cuda:0')"
41,66.20945849407059,"tensor(0.6198, device='cuda:0')",65.73333333333333,"tensor(0.6204, device='cuda:0')"
42,65.90227175310758,"tensor(0.6204, device='cuda:0')",65.38333333333334,"tensor(0.6214, device='cuda:0')"
43,66.7881125875125,"tensor(0.6180, device='cuda:0')",67.0,"tensor(0.6185, device='cuda:0')"
44,64.1520217173882,"tensor(0.6353, device='cuda:0')",64.14999999999999,"tensor(0.6365, device='cuda:0')"
45,65.31647378196885,"tensor(0.6290, device='cuda:0')",64.9,"tensor(0.6305, device='cuda:0')"
46,66.7809687098157,"tensor(0.6185, device='cuda:0')",66.08333333333334,"tensor(0.6198, device='cuda:0')"
47,67.35962280325761,"tensor(0.6111, device='cuda:0')",66.95,"tensor(0.6124, device='cuda:0')"
48,67.35962280325761,"tensor(0.6119, device='cuda:0')",66.68333333333332,"tensor(0.6132, device='cuda:0')"
49,67.18816973853407,"tensor(0.6130, device='cuda:0')",66.85,"tensor(0.6143, device='cuda:0')"
50,65.40220031433061,"tensor(0.6246, device='cuda:0')",65.68333333333334,"tensor(0.6261, device='cuda:0')"
51,67.98114016288042,"tensor(0.6057, device='cuda:0')",67.7,"tensor(0.6075, device='cuda:0')"
52,63.801971710244324,"tensor(0.6355, device='cuda:0')",63.800000000000004,"tensor(0.6372, device='cuda:0')"
53,68.28118302614659,"tensor(0.6030, device='cuda:0')",67.76666666666667,"tensor(0.6045, device='cuda:0')"
54,68.05972281754536,"tensor(0.6039, device='cuda:0')",67.9,"tensor(0.6058, device='cuda:0')"
55,62.6018002571796,"tensor(0.6466, device='cuda:0')",63.13333333333333,"tensor(0.6481, device='cuda:0')"
56,62.28746963851979,"tensor(0.6449, device='cuda:0')",62.866666666666674,"tensor(0.6469, device='cuda:0')"
57,67.9239891413059,"tensor(0.6055, device='cuda:0')",67.66666666666666,"tensor(0.6071, device='cuda:0')"
58,67.43820545792256,"tensor(0.6052, device='cuda:0')",67.35,"tensor(0.6071, device='cuda:0')"
59,69.33133304757823,"tensor(0.5925, device='cuda:0')",68.63333333333334,"tensor(0.5947, device='cuda:0')"
60,67.99542791827405,"tensor(0.6024, device='cuda:0')",67.71666666666667,"tensor(0.6045, device='cuda:0')"
61,67.73110444349193,"tensor(0.6039, device='cuda:0')",67.58333333333333,"tensor(0.6055, device='cuda:0')"
62,69.51707386769539,"tensor(0.5911, device='cuda:0')",68.85,"tensor(0.5931, device='cuda:0')"
63,67.57393913416202,"tensor(0.6020, device='cuda:0')",67.25,"tensor(0.6037, device='cuda:0')"
64,60.8515502214602,"tensor(0.6754, device='cuda:0')",60.550000000000004,"tensor(0.6776, device='cuda:0')"
65,69.46706672381768,"tensor(0.5899, device='cuda:0')",68.98333333333333,"tensor(0.5913, device='cuda:0')"
66,67.5167881125875,"tensor(0.6018, device='cuda:0')",67.95,"tensor(0.6034, device='cuda:0')"
67,70.00285755107872,"tensor(0.5852, device='cuda:0')",69.48333333333333,"tensor(0.5873, device='cuda:0')"
68,64.1520217173882,"tensor(0.6277, device='cuda:0')",64.71666666666667,"tensor(0.6295, device='cuda:0')"
69,66.95242177453922,"tensor(0.6063, device='cuda:0')",66.45,"tensor(0.6068, device='cuda:0')"
70,62.323189027003856,"tensor(0.6489, device='cuda:0')",62.133333333333326,"tensor(0.6515, device='cuda:0')"
71,66.47378196885269,"tensor(0.6106, device='cuda:0')",66.66666666666666,"tensor(0.6123, device='cuda:0')"
72,69.09558508358337,"tensor(0.5874, device='cuda:0')",68.73333333333333,"tensor(0.5882, device='cuda:0')"
73,65.19502786112302,"tensor(0.6203, device='cuda:0')",65.56666666666666,"tensor(0.6228, device='cuda:0')"
74,70.38148306900986,"tensor(0.5770, device='cuda:0')",70.01666666666667,"tensor(0.5786, device='cuda:0')"
75,65.64509215602229,"tensor(0.6221, device='cuda:0')",65.23333333333333,"tensor(0.6223, device='cuda:0')"
76,69.34562080297185,"tensor(0.5855, device='cuda:0')",69.25,"tensor(0.5874, device='cuda:0')"
77,69.48849835690814,"tensor(0.5842, device='cuda:0')",68.68333333333332,"tensor(0.5857, device='cuda:0')"
78,68.87412487498214,"tensor(0.5865, device='cuda:0')",68.78333333333333,"tensor(0.5892, device='cuda:0')"
79,69.40991570224317,"tensor(0.5832, device='cuda:0')",68.86666666666666,"tensor(0.5848, device='cuda:0')"
