epoch,train_accuracy,train_loss,valid_accuracy,valid_loss
161,79.75425060722961,"tensor(0.4394, device='cuda:0')",78.58333333333334,"tensor(0.4546, device='cuda:0')"
162,78.11115873696242,"tensor(0.4709, device='cuda:0')",76.4,"tensor(0.4938, device='cuda:0')"
163,77.45392198885554,"tensor(0.4811, device='cuda:0')",75.96666666666667,"tensor(0.5018, device='cuda:0')"
164,73.58908415487927,"tensor(0.5281, device='cuda:0')",72.13333333333334,"tensor(0.5464, device='cuda:0')"
165,81.08301185883697,"tensor(0.4220, device='cuda:0')",79.33333333333333,"tensor(0.4439, device='cuda:0')"
166,80.09001285897985,"tensor(0.4413, device='cuda:0')",78.03333333333333,"tensor(0.4652, device='cuda:0')"
167,79.16845263609088,"tensor(0.4480, device='cuda:0')",77.88333333333334,"tensor(0.4641, device='cuda:0')"
168,80.81154450635805,"tensor(0.4269, device='cuda:0')",79.21666666666667,"tensor(0.4463, device='cuda:0')"
169,80.96156593799114,"tensor(0.4225, device='cuda:0')",79.11666666666667,"tensor(0.4452, device='cuda:0')"
170,77.71824546363766,"tensor(0.4756, device='cuda:0')",75.9,"tensor(0.4966, device='cuda:0')"
171,80.36862408915559,"tensor(0.4328, device='cuda:0')",78.81666666666666,"tensor(0.4506, device='cuda:0')"
172,80.4757822546078,"tensor(0.4272, device='cuda:0')",78.73333333333333,"tensor(0.4558, device='cuda:0')"
173,78.72553221888842,"tensor(0.4585, device='cuda:0')",76.71666666666667,"tensor(0.4819, device='cuda:0')"
174,78.94699242748963,"tensor(0.4560, device='cuda:0')",76.86666666666667,"tensor(0.4840, device='cuda:0')"
175,79.58279754250607,"tensor(0.4391, device='cuda:0')",77.98333333333333,"tensor(0.4581, device='cuda:0')"
176,77.36105157879697,"tensor(0.4677, device='cuda:0')",76.5,"tensor(0.4924, device='cuda:0')"
177,80.35433633376196,"tensor(0.4303, device='cuda:0')",79.03333333333333,"tensor(0.4481, device='cuda:0')"
178,79.65423631947421,"tensor(0.4372, device='cuda:0')",78.25,"tensor(0.4661, device='cuda:0')"
179,80.43291898842692,"tensor(0.4252, device='cuda:0')",79.18333333333332,"tensor(0.4505, device='cuda:0')"
180,79.01128732676096,"tensor(0.4501, device='cuda:0')",77.61666666666667,"tensor(0.4810, device='cuda:0')"
181,82.03314759251322,"tensor(0.4037, device='cuda:0')",80.08333333333333,"tensor(0.4320, device='cuda:0')"
182,81.06158022574654,"tensor(0.4246, device='cuda:0')",78.63333333333333,"tensor(0.4572, device='cuda:0')"
183,81.81168738391199,"tensor(0.4021, device='cuda:0')",80.10000000000001,"tensor(0.4349, device='cuda:0')"
184,77.8896985283612,"tensor(0.4755, device='cuda:0')",76.83333333333333,"tensor(0.5118, device='cuda:0')"
185,81.29018431204457,"tensor(0.4083, device='cuda:0')",79.98333333333333,"tensor(0.4386, device='cuda:0')"
186,75.08929847121017,"tensor(0.5287, device='cuda:0')",73.93333333333332,"tensor(0.5544, device='cuda:0')"
187,80.04000571510215,"tensor(0.4293, device='cuda:0')",78.9,"tensor(0.4591, device='cuda:0')"
188,82.76182311758824,"tensor(0.3894, device='cuda:0')",80.83333333333333,"tensor(0.4274, device='cuda:0')"
189,81.197313901986,"tensor(0.4134, device='cuda:0')",79.05,"tensor(0.4413, device='cuda:0')"
190,76.73953421917416,"tensor(0.4828, device='cuda:0')",75.58333333333334,"tensor(0.5120, device='cuda:0')"
191,81.58308329761394,"tensor(0.4100, device='cuda:0')",79.56666666666666,"tensor(0.4429, device='cuda:0')"
192,82.14744963566224,"tensor(0.3949, device='cuda:0')",80.46666666666667,"tensor(0.4282, device='cuda:0')"
193,82.2831833119017,"tensor(0.3932, device='cuda:0')",79.85,"tensor(0.4323, device='cuda:0')"
194,79.53993427632518,"tensor(0.4401, device='cuda:0')",77.9,"tensor(0.4787, device='cuda:0')"
195,82.56179454207744,"tensor(0.3893, device='cuda:0')",80.60000000000001,"tensor(0.4293, device='cuda:0')"
196,76.81811687383912,"tensor(0.4957, device='cuda:0')",75.81666666666666,"tensor(0.5268, device='cuda:0')"
197,80.71153021860266,"tensor(0.4218, device='cuda:0')",78.58333333333334,"tensor(0.4565, device='cuda:0')"
198,83.27618231175882,"tensor(0.3801, device='cuda:0')",81.05,"tensor(0.4112, device='cuda:0')"
199,82.01885983711958,"tensor(0.3961, device='cuda:0')",80.41666666666667,"tensor(0.4372, device='cuda:0')"
200,83.28332618945564,"tensor(0.3833, device='cuda:0')",80.95,"tensor(0.4183, device='cuda:0')"
201,75.78225460780111,"tensor(0.5206, device='cuda:0')",74.08333333333333,"tensor(0.5528, device='cuda:0')"
202,82.79754250607229,"tensor(0.3843, device='cuda:0')",80.66666666666666,"tensor(0.4200, device='cuda:0')"
203,83.3190455779397,"tensor(0.3745, device='cuda:0')",80.83333333333333,"tensor(0.4174, device='cuda:0')"
204,83.11901700242892,"tensor(0.3852, device='cuda:0')",80.96666666666667,"tensor(0.4225, device='cuda:0')"
205,83.98342620374339,"tensor(0.3673, device='cuda:0')",81.56666666666666,"tensor(0.4089, device='cuda:0')"
206,84.15487926846691,"tensor(0.3635, device='cuda:0')",82.26666666666667,"tensor(0.4022, device='cuda:0')"
207,83.6762394627804,"tensor(0.3746, device='cuda:0')",81.56666666666666,"tensor(0.4141, device='cuda:0')"
208,82.50464352050292,"tensor(0.3855, device='cuda:0')",81.31666666666668,"tensor(0.4256, device='cuda:0')"
209,78.81125875125018,"tensor(0.4466, device='cuda:0')",77.51666666666667,"tensor(0.4720, device='cuda:0')"
210,84.54064866409487,"tensor(0.3560, device='cuda:0')",81.73333333333333,"tensor(0.4002, device='cuda:0')"
211,81.75453636233748,"tensor(0.4022, device='cuda:0')",80.16666666666666,"tensor(0.4348, device='cuda:0')"
212,78.78268324046293,"tensor(0.4473, device='cuda:0')",77.36666666666666,"tensor(0.4929, device='cuda:0')"
213,83.7833976282326,"tensor(0.3724, device='cuda:0')",80.56666666666666,"tensor(0.4217, device='cuda:0')"
214,83.98342620374339,"tensor(0.3603, device='cuda:0')",81.78333333333333,"tensor(0.4033, device='cuda:0')"
215,84.79068438348335,"tensor(0.3548, device='cuda:0')",82.13333333333334,"tensor(0.4014, device='cuda:0')"
216,83.99057008144021,"tensor(0.3668, device='cuda:0')",81.18333333333332,"tensor(0.4116, device='cuda:0')"
217,83.6833833404772,"tensor(0.3733, device='cuda:0')",80.93333333333334,"tensor(0.4141, device='cuda:0')"
218,79.53993427632518,"tensor(0.4454, device='cuda:0')",77.55,"tensor(0.4938, device='cuda:0')"
219,83.6833833404772,"tensor(0.3772, device='cuda:0')",81.43333333333334,"tensor(0.4064, device='cuda:0')"
220,78.0968709815688,"tensor(0.4637, device='cuda:0')",76.43333333333334,"tensor(0.5123, device='cuda:0')"
221,85.1693099014145,"tensor(0.3449, device='cuda:0')",82.73333333333333,"tensor(0.3852, device='cuda:0')"
222,79.41134447778254,"tensor(0.4506, device='cuda:0')",77.38333333333334,"tensor(0.4976, device='cuda:0')"
223,79.71853121874554,"tensor(0.4379, device='cuda:0')",77.9,"tensor(0.4872, device='cuda:0')"
224,83.24760680097157,"tensor(0.3775, device='cuda:0')",80.65,"tensor(0.4196, device='cuda:0')"
225,84.76210887269609,"tensor(0.3550, device='cuda:0')",81.81666666666668,"tensor(0.4032, device='cuda:0')"
226,83.20474353479068,"tensor(0.3815, device='cuda:0')",80.63333333333334,"tensor(0.4208, device='cuda:0')"
227,80.60437205315046,"tensor(0.4317, device='cuda:0')",78.38333333333334,"tensor(0.4918, device='cuda:0')"
228,74.53921988855551,"tensor(0.5079, device='cuda:0')",72.45,"tensor(0.5483, device='cuda:0')"
229,85.91227318188312,"tensor(0.3314, device='cuda:0')",82.85,"tensor(0.3820, device='cuda:0')"
230,86.04086298042577,"tensor(0.3286, device='cuda:0')",82.65,"tensor(0.3913, device='cuda:0')"
231,79.25417916845264,"tensor(0.4602, device='cuda:0')",76.93333333333334,"tensor(0.5189, device='cuda:0')"
232,82.54036290898699,"tensor(0.3842, device='cuda:0')",80.2,"tensor(0.4268, device='cuda:0')"
233,83.89769967138163,"tensor(0.3587, device='cuda:0')",81.26666666666667,"tensor(0.4084, device='cuda:0')"
234,85.61937419631376,"tensor(0.3360, device='cuda:0')",82.1,"tensor(0.3929, device='cuda:0')"
235,85.00500071438776,"tensor(0.3449, device='cuda:0')",82.31666666666668,"tensor(0.3913, device='cuda:0')"
236,86.13373339048435,"tensor(0.3256, device='cuda:0')",82.66666666666667,"tensor(0.3837, device='cuda:0')"
237,80.56865266466639,"tensor(0.4196, device='cuda:0')",78.48333333333333,"tensor(0.4694, device='cuda:0')"
238,85.05500785826547,"tensor(0.3530, device='cuda:0')",82.05,"tensor(0.4180, device='cuda:0')"
239,86.11230175739392,"tensor(0.3276, device='cuda:0')",82.81666666666668,"tensor(0.3882, device='cuda:0')"
240,75.95370767252464,"tensor(0.4991, device='cuda:0')",74.03333333333333,"tensor(0.5506, device='cuda:0')"
241,87.40534362051721,"tensor(0.3009, device='cuda:0')",83.8,"tensor(0.3666, device='cuda:0')"
242,84.59779968566939,"tensor(0.3530, device='cuda:0')",81.45,"tensor(0.4081, device='cuda:0')"
243,84.83354764966424,"tensor(0.3399, device='cuda:0')",82.41666666666667,"tensor(0.4054, device='cuda:0')"
244,78.95413630518645,"tensor(0.4472, device='cuda:0')",77.08333333333334,"tensor(0.5075, device='cuda:0')"
245,86.09801400200028,"tensor(0.3274, device='cuda:0')",82.5,"tensor(0.3893, device='cuda:0')"
246,85.46935276468068,"tensor(0.3286, device='cuda:0')",82.66666666666667,"tensor(0.3965, device='cuda:0')"
247,83.54764966423774,"tensor(0.3556, device='cuda:0')",80.60000000000001,"tensor(0.4299, device='cuda:0')"
248,86.22660380054293,"tensor(0.3177, device='cuda:0')",82.39999999999999,"tensor(0.3946, device='cuda:0')"
249,87.10530075725103,"tensor(0.3012, device='cuda:0')",83.58333333333333,"tensor(0.3715, device='cuda:0')"
250,86.56236605229319,"tensor(0.3102, device='cuda:0')",82.81666666666668,"tensor(0.3867, device='cuda:0')"
251,87.94113444777825,"tensor(0.2845, device='cuda:0')",84.7,"tensor(0.3664, device='cuda:0')"
252,82.26175167881125,"tensor(0.3794, device='cuda:0')",79.58333333333333,"tensor(0.4450, device='cuda:0')"
253,86.48378339762823,"tensor(0.3182, device='cuda:0')",82.93333333333334,"tensor(0.3985, device='cuda:0')"
254,83.64766395199314,"tensor(0.3633, device='cuda:0')",80.95,"tensor(0.4152, device='cuda:0')"
255,85.24074867838263,"tensor(0.3329, device='cuda:0')",82.33333333333334,"tensor(0.4034, device='cuda:0')"
256,83.26189455636519,"tensor(0.3815, device='cuda:0')",80.5,"tensor(0.4594, device='cuda:0')"
257,86.74096299471353,"tensor(0.3075, device='cuda:0')",83.63333333333334,"tensor(0.3827, device='cuda:0')"
258,87.21245892270323,"tensor(0.3036, device='cuda:0')",82.88333333333333,"tensor(0.3793, device='cuda:0')"
